ticker,event_date,event_type,valid,ar_day_0,mean_ar,median_ar,std_ar,CAR_0_0,CAR_0_1,CAR_-1_1,CAR_0_5,CAR_-5_5,metadata,num_observations
ADBE,2023-04-06 13:58:38+00:00,release,True,-0.00908450792899445,-0.0039517331283053115,-0.00704625636603292,0.01208695034680517,-0.00908450792899445,-0.022271252447421876,-0.027279257250493266,-0.02486767964952469,-0.03951733128305312,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.26.0', 'num_commits': None, 'z_score': None}",11
ADBE,2023-06-27 18:26:14+00:00,release,True,0.002675520575170516,-0.00044101090342343766,-0.0039033949422619006,0.012012983703610449,0.002675520575170516,-0.009285606202015306,-0.011122277937578667,-0.020103691347877102,-0.004410109034234376,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.28.0', 'num_commits': None, 'z_score': None}",11
ADBE,2023-08-09 23:47:57+00:00,release,True,-0.0013984902442685833,-4.871027065371913e-05,0.00018509827213015854,0.011578518560930487,-0.0013984902442685833,0.0003701965442603171,-0.010550449310400048,0.01887370717257029,-0.0004871027065371913,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.29.0', 'num_commits': None, 'z_score': None}",11
ADBE,2023-09-07 22:20:26+00:00,release,True,0.002095047385026673,-0.00014085568278572984,0.0016629267116311935,0.017034334780858456,0.002095047385026673,-0.0029970413321955495,0.004344928959286551,-0.04672571931548612,-0.0014085568278572984,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.30.0', 'num_commits': None, 'z_score': None}",11
ADBE,2023-10-02 16:47:31+00:00,release,True,0.017363009130603176,-0.0009675626635541883,-0.004779056119061115,0.011608345948339814,0.017363009130603176,0.013497744683593906,0.02481931339818335,-0.011297198054809363,-0.009675626635541883,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.31.0', 'num_commits': None, 'z_score': None}",11
ADBE,2023-11-09 19:47:37+00:00,release,True,-0.0004381774639979543,-0.0013984388852496645,-0.0022140981966342153,0.01329638251813092,-0.0004381774639979543,0.0047217972015397135,0.0016616953245691892,-0.0291379794858466,-0.013984388852496645,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.32.0', 'num_commits': None, 'z_score': None}",11
ADBE,2023-12-20 18:53:46+00:00,release,True,0.007974555769435773,-0.008996246253235632,-0.005166338503709089,0.022877969132203198,0.007974555769435773,-0.003922814865674539,-0.006207300355356155,-0.03174104431270563,-0.08996246253235633,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.33.0', 'num_commits': None, 'z_score': None}",11
ADBE,2024-02-16 00:01:57+00:00,release,True,-0.06706467461574556,-0.011943129027819351,-0.008460246365358056,0.027837286011607208,-0.06706467461574556,-0.06694057197944396,-0.09866603494986942,-0.05930914714423886,-0.1194312902781935,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.34.0', 'num_commits': None, 'z_score': None}",11
ADBE,2024-05-02 17:10:01+00:00,release,True,0.002700429688593648,0.0001837745811560508,-0.0002683665760382845,0.011494999491968989,0.002700429688593648,0.003978096412617652,0.028611609982509754,-0.01721603082989226,0.001837745811560508,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.35.0', 'num_commits': None, 'z_score': None}",11
ADBE,2024-07-22 21:47:58+00:00,release,True,-0.005414788456297495,0.0034649349119601504,0.004751124315068739,0.009887392350936473,-0.005414788456297495,-0.014787151309299279,-0.010263978680898744,0.010005415189265631,0.034649349119601505,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.36.0', 'num_commits': None, 'z_score': None}",11
ADBE,2024-10-01 18:08:57+00:00,release,True,-0.02067202495243277,-0.007291422190240626,-0.004088378211996297,0.011463629458599463,-0.02067202495243277,-0.016462571749367813,-0.01812433154655567,-0.048936369679332944,-0.07291422190240626,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.37.0', 'num_commits': None, 'z_score': None}",11
ADBE,2024-11-21 16:42:43+00:00,release,True,0.006957794809649219,-0.0011289740076112806,0.0018941479849695151,0.014448846142662739,0.006957794809649219,0.021346106005438337,0.02397702150723083,0.029147921147606334,-0.011289740076112807,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.38.0', 'num_commits': None, 'z_score': None}",11
ADBE,2025-01-15 21:51:58+00:00,release,True,-0.007143885680252402,0.0019780128823707146,-0.0019731273279464277,0.011803062843432247,-0.007143885680252402,0.020805139393898785,0.032258049106331496,0.020577275984537444,0.019780128823707145,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.39.0', 'num_commits': None, 'z_score': None}",11
ADBE,2025-03-06 19:00:12+00:00,release,True,0.011047396888501957,-0.003400818689449488,0.006737989980968188,0.04243868169759476,0.011047396888501957,0.016877024132951068,0.01677164724886006,-0.07948840203711768,-0.03400818689449488,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.40.0', 'num_commits': None, 'z_score': None}",11
ADBE,2025-04-11 16:43:47+00:00,release,True,-0.009697642401550514,-0.0015799974330816472,-0.00010042366721881935,0.013884785762958691,-0.009697642401550514,-0.020303922218153823,-0.022756493112149445,0.0135307408002249,-0.015799974330816473,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.41.0', 'num_commits': None, 'z_score': None}",11
ADBE,2025-05-19 18:44:26+00:00,release,True,0.008892189033781398,0.00420115438117423,0.003971456352698709,0.009780883944753044,0.008892189033781398,0.007030336672582977,0.03163862722171511,0.004683442330049092,0.0420115438117423,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.42.0', 'num_commits': None, 'z_score': None}",11
ADBE,2025-07-23 16:39:34+00:00,release,True,-0.007049665705573954,0.0005895521093676522,-0.000794698250769578,0.008882288918065737,-0.007049665705573954,-0.008349856269473823,0.0065901113983091696,-0.023315983248253857,0.005895521093676526,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.43.0', 'num_commits': None, 'z_score': None}",11
ADBE,2025-08-25 19:31:35+00:00,release,True,0.008422337541570391,-0.001027960129127849,0.0044237358805050975,0.016032556223913388,0.008422337541570391,-0.016224352959897735,-0.0028898140147078956,-0.028731523458016807,-0.010279601291278488,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.44.0', 'num_commits': None, 'z_score': None}",11
ADBE,2025-10-02 20:12:51+00:00,release,True,0.024844792045506447,-0.000905738944690802,-8.343433104700607e-05,0.01529220389469899,0.024844792045506447,0.014192703922225595,-0.011983435788173798,0.024994306528480604,-0.009057389446908017,"{'repo': 'adobe/react-spectrum', 'tag_name': '@adobe/react-spectrum@3.45.0', 'num_commits': None, 'z_score': None}",11
AMD,2022-02-10 05:14:51+00:00,release,True,-0.01972175782053176,-0.004812060720283505,0.003444222378364911,0.028161047575707764,-0.01972175782053176,-0.08449612563363726,-0.08207309597874454,-0.08584217598284895,-0.048120607202835036,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-5.0.0', 'num_commits': None, 'z_score': None}",11
AMD,2022-03-31 01:46:52+00:00,release,True,-0.04194239991920366,-0.012700656726282986,-0.011309617251197761,0.012592153359853163,-0.04194239991920366,-0.06051100812106365,-0.07616915308923418,-0.07310915027400848,-0.12700656726282986,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-5.1.0', 'num_commits': None, 'z_score': None}",11
AMD,2022-06-29 01:39:37+00:00,release,True,-0.03306211035596551,-0.0136691224316693,-0.009996472639317987,0.02469058971062923,-0.03306211035596551,-0.03266503023369825,-0.04917740110561697,-0.06488180191061217,-0.136691224316693,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-5.2.0', 'num_commits': None, 'z_score': None}",11
AMD,2022-10-04 17:25:58+00:00,release,True,-0.02690325082066792,-0.009733034993787155,0.0011759978603203746,0.031203827565881685,-0.02690325082066792,-0.02108355736113686,-0.02312451377524683,-0.07381455629670712,-0.09733034993787154,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-5.3.0', 'num_commits': None, 'z_score': None}",11
AMD,2022-11-30 20:37:10+00:00,release,True,0.004413584860963195,-0.0005930414149983715,0.004480075448699242,0.013634492638425047,0.004413584860963195,0.0070662645380309055,0.01570270579630114,-0.014290856819043901,-0.005930414149983717,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-5.4.0', 'num_commits': None, 'z_score': None}",11
AMD,2023-05-02 03:53:49+00:00,release,True,0.02136526223731952,0.0047319456375800265,0.0010915529859449038,0.042882370149216725,0.02136526223731952,-0.061862278964073744,-0.06362654886900845,0.05449555264917013,0.04731945637580027,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-5.5.0', 'num_commits': None, 'z_score': None}",11
AMD,2023-06-29 01:18:48+00:00,release,True,0.0015148802325567513,-0.000696852242695764,0.0012609772055355113,0.010344410812353497,0.0015148802325567513,0.007400598016213785,0.0033530429795341236,0.005886802555020539,-0.006968522426957638,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-5.6.0', 'num_commits': None, 'z_score': None}",11
AMD,2023-07-27 20:05:13+00:00,release,True,0.013839948287935645,-0.0007141893539724511,0.003428404198148404,0.026553594988699386,0.013839948287935645,0.011229608733119074,-0.019093144847425553,0.02325466587666508,-0.0071418935397245115,"{'repo': 'ROCm/ROCm', 'tag_name': 'win-5.5', 'num_commits': None, 'z_score': None}",11
AMD,2023-09-16 00:16:59+00:00,release,True,0.005514837242006634,-0.0025199662694220483,0.003159254380358584,0.015137064318178444,0.005514837242006634,0.000701340343551635,-0.02479831092364199,0.0007375514008322792,-0.025199662694220484,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-5.7.0', 'num_commits': None, 'z_score': None}",11
AMD,2023-12-15 21:47:42+00:00,release,True,0.005902906803879334,-0.0026524234411670713,-0.0036380213774260713,0.016951734492462355,0.005902906803879334,-0.010002852182567974,-0.020715379543548258,-0.02230567597396426,-0.02652423441167072,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-6.0.0', 'num_commits': None, 'z_score': None}",11
AMD,2024-04-16 22:03:34+00:00,release,True,0.02267959671011083,-0.006044250545828149,-0.003643477623707987,0.020607804646213344,0.02267959671011083,-0.021066787517630452,-0.006905967548863828,-0.07077834430838834,-0.0604425054582815,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-6.1.0', 'num_commits': None, 'z_score': None}",11
AMD,2024-08-02 19:43:40+00:00,release,True,0.04844193318890504,0.0067443419814112145,0.00922626986261195,0.04267544601748509,0.04844193318890504,0.14197235267265557,0.097037773272633,0.09084419534366775,0.06744341981411214,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-6.2.0', 'num_commits': None, 'z_score': None}",11
AMD,2024-12-05 01:49:54+00:00,release,True,-0.012895709004996831,-0.004264485209494908,-0.0016521907945151806,0.020616428708334775,-0.012895709004996831,-0.036200496605662984,-0.03314865746718595,-0.07435439378636702,-0.04264485209494908,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-6.3.0', 'num_commits': None, 'z_score': None}",11
AMD,2025-04-11 19:42:02+00:00,release,True,0.023491955155906078,0.00356811251558086,-0.00285584099022604,0.029299795548047448,0.023491955155906078,0.02479574738634966,0.010034273011593813,0.03319233452628681,0.03568112515580861,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-6.4.0', 'num_commits': None, 'z_score': None}",11
AMD,2025-09-16 12:32:02+00:00,release,True,-0.008734271427742352,-0.006624164756263521,-0.003470511141944713,0.01816421671095761,-0.008734271427742352,-0.021732293352408012,-0.019326099375180976,-0.05009623526982889,-0.0662416475626352,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-7.0.0', 'num_commits': None, 'z_score': None}",11
AMD,2025-11-03 20:21:56+00:00,release,True,0.009808099043209695,-0.0061972535061542485,-0.005739171860273863,0.025486444614159318,0.009808099043209695,-0.011295682797321618,-0.011570386690612555,-0.05088188674632808,-0.06197253506154248,"{'repo': 'ROCm/ROCm', 'tag_name': 'rocm-7.1.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-01-04 19:20:22+00:00,release,True,-0.017215506764055193,-0.0022976584023426784,-0.0033409568414566253,0.009855746683718775,-0.017215506764055193,-0.014062798100201532,-0.0005853347625793259,-0.015050096350608368,-0.022976584023426783,"{'repo': 'aws/aws-cdk', 'tag_name': 'v1.138.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-01-05 19:31:19+00:00,release,True,0.0032220775772262913,-0.00164500540902291,-0.0030016980955387003,0.009423565232017529,0.0032220775772262913,-0.003331586561991621,-0.0204879867303279,-0.002817289426120375,-0.0164500540902291,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1051.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-01-09 21:29:24+00:00,release,True,-0.005396132962417607,-0.0018046014566085408,-0.002442392334096112,0.008041421795219236,-0.005396132962417607,0.00687731913711118,0.006939277921839576,0.0006086070767952574,-0.018046014566085414,"{'repo': 'aws/aws-cdk', 'tag_name': 'v2.5.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-01-10 21:47:09+00:00,release,True,-0.005396132962417607,-0.0018046014566085408,-0.002442392334096112,0.008041421795219236,-0.005396132962417607,0.00687731913711118,0.006939277921839576,0.0006086070767952574,-0.018046014566085414,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1054.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-01-14 19:38:23+00:00,release,True,0.004281628682341761,-0.005030668882773253,-0.005048309954372018,0.014431484052987109,0.004281628682341761,0.005633138582780697,-0.00221230883308396,-0.04507622445627611,-0.05030668882773253,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1058.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-01-18 22:13:40+00:00,release,True,0.000769125832221676,-0.006003115572607488,-0.004625531466648248,0.01550367385783899,0.000769125832221676,-0.00470423129415704,0.0003981833454479904,-0.06737242281338165,-0.060031155726074883,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1059.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-01-20 20:47:38+00:00,release,True,-0.017031226574476466,-0.006380366905490822,-0.00568665250133075,0.015106062112502533,-0.017031226574476466,-0.05514623540824906,-0.060525497108727025,-0.05647624018793952,-0.06380366905490822,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1061.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-01-25 19:27:03+00:00,release,True,-0.01692363410938371,-0.003279801123697512,-0.0005981997621678993,0.016615060125046925,-0.01692363410938371,-0.022557024863922644,-0.011822774647547062,0.014650004926943964,-0.03279801123697512,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1063.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-02-02 12:50:10+00:00,release,True,-0.013756084904675631,0.010857075444883652,0.0055456272186232,0.04652909835435202,-0.013756084904675631,-0.06342289134735808,-0.05960077236659296,0.06990675736733515,0.10857075444883654,"{'repo': 'aws/aws-cdk', 'tag_name': 'v1.143.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-02-03 19:28:36+00:00,release,True,-0.049277926776201394,0.010504965897039208,0.005595228592353511,0.04650040595111149,-0.049277926776201394,0.0811087182851526,0.067411035332517,0.09252040226064107,0.10504965897039208,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1068.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-02-04 20:07:09+00:00,release,True,0.13040089442728264,0.00882386436426273,0.005520383341716912,0.0470454885323806,0.13040089442728264,0.1375365064658975,0.0885262292497055,0.12899093188553612,0.08823864364262732,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1069.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-02-07 19:28:51+00:00,release,True,0.006863979588683458,0.008565603937747827,0.0054910177352675334,0.0472401657753449,0.006863979588683458,0.02046955429229336,0.1510051036353806,0.014622954023888225,0.08565603937747829,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1070.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-02-14 19:25:41+00:00,release,True,0.017455098106757716,0.000521035796288449,-0.0011978096117216779,0.011558286368868154,0.017455098106757716,0.010855984352193818,-0.0040110995143509826,0.014365118138453405,0.00521035796288449,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1074.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-02-16 19:28:35+00:00,release,True,0.01018874245647249,0.0019202147190590713,-0.0013752698768357404,0.014452045494727764,0.01018874245647249,0.01157995964378481,0.004629213669919873,0.01754066630650834,0.019202147190590713,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1075.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-02-18 19:26:37+00:00,release,True,-0.004290257506527714,0.002570661184276293,-0.0005911872453183706,0.01335315245881297,-0.004290257506527714,-0.007823892320175841,-0.005377182824455288,0.0027390022694133744,0.02570661184276293,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1077.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-02-21 19:22:07+00:00,release,True,-0.004076029511492239,0.0007868665324391392,-0.001282919456069346,0.012431676257001254,-0.004076029511492239,-0.019427250320823007,-0.02415353787968011,0.00789360134269381,0.00786866532439139,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1078.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-02-23 19:23:47+00:00,release,True,-0.01534511204304569,0.00032647299864254004,-0.0012601610067686847,0.012965448243330764,-0.01534511204304569,0.015144265580890274,0.011124335804964705,0.00011324494617001406,0.003264729986425404,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1080.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-02-24 19:25:20+00:00,release,True,0.0306971633509007,-0.0026606380258188855,-0.004251902842380436,0.013999432308459837,0.0306971633509007,0.024613792630876298,0.009301748543498266,-0.004308749710181751,-0.026606380258188855,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1081.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-02-28 19:21:18+00:00,release,True,0.0020805350788020167,-0.005558878868905851,-0.006302920441829587,0.015306299858133286,0.0020805350788020167,0.003681484029192583,-0.0030312149259200793,-0.059751935455983826,-0.055588788689058505,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1083.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-03-02 19:37:35+00:00,release,True,-0.012963738922281486,-0.003813675835170841,-0.004041437132251985,0.014805706735114171,-0.012963738922281486,-0.033373083118794944,-0.031154024735269185,-0.06588172820022534,-0.03813675835170841,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1085.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-03-04 19:33:44+00:00,release,True,-0.005115409070356781,0.0008193685271017839,-0.0018350901048327824,0.02309123291310149,-0.005115409070356781,-0.02761037980599303,-0.04770833012463767,0.0358477005238102,0.00819368527101784,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1087.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-03-07 19:57:27+00:00,release,True,-0.021292876323236967,-0.0005017652987460597,-0.0037130446750664545,0.023626214779911555,-0.021292876323236967,-0.02178987841676181,-0.026300884203484365,0.028619145440374433,-0.005017652987460597,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1088.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-03-09 19:26:22+00:00,release,True,-0.0065678434653583355,0.003820401388273674,-0.0013689303388141737,0.023469520237258023,-0.0065678434653583355,0.05489219272713396,0.05547989387572511,0.07671204667990555,0.038204013882736754,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1090.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-03-14 18:44:58+00:00,release,True,-0.014198680882546435,0.010172081070591069,0.010497254151682959,0.020180104224719247,-0.014198680882546435,-0.0013631386222037242,0.007983684250733166,0.03846198813840725,0.10172081070591069,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1093.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-03-15 20:35:42+00:00,release,True,0.013076073705599742,0.011170487940265319,0.010726241957569698,0.019906506385880204,0.013076073705599742,0.024964964767965437,0.010986884268392862,0.06206574185113736,0.11170487940265317,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1094.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-03-18 18:22:58+00:00,release,True,0.011641517631173295,0.0038878656542491825,0.008231226846429622,0.010524352013553357,0.011641517631173295,0.015273376330408366,0.027503337119363865,0.01752083631849514,0.03887865654249184,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1096.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-03-21 18:29:30+00:00,release,True,0.004057328952330556,0.006010720797701616,0.00856838829221199,0.009365823238449205,0.004057328952330556,0.010366284903890965,0.020621463146384886,0.021974305248799505,0.060107207977016165,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1097.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-03-22 19:11:24+00:00,release,True,0.0030610830988846913,0.0007100197678257429,0.003291560095950625,0.011498910738574042,0.0030610830988846913,0.01320119250661872,0.01519000062342991,-0.01277018565194266,0.0071001976782574285,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1098.0', 'num_commits': None, 'z_score': None}",11
AMZN,2022-03-24 18:24:25+00:00,release,True,-0.020796242415372684,-0.000437556594584315,0.0028644405034260263,0.011522784859942998,-0.020796242415372684,-0.021756069569256187,-0.011568308542816716,-0.027705662179933047,-0.00437556594584315,"{'repo': 'aws/aws-sdk-js', 'tag_name': 'v2.1100.0', 'num_commits': None, 'z_score': None}",11
